participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.review_weather,player.review_instructions,player.matching_probability,player.event_decision,player.payment_mechanism,player.pivotal_lottery,player.pivotal_draw,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pivotal_round,subsession.lottery_success,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
355,9s5j3zx7,,1,22,21,Outro,Results,2021-04-05 19:58:20.292394+00:00,1,,,10.00,355,3,4,96,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
356,bx9l4wlt,,1,22,21,Outro,Results,2021-04-05 19:58:20.316118+00:00,1,,,0.00,356,4,1,22,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
357,rdh41rxw,,1,22,21,Outro,Results,2021-04-05 19:58:20.340207+00:00,1,,,10.00,357,4,0,93,E2,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
358,wwjqw6up,,1,22,21,Outro,Results,2021-04-05 19:58:20.364400+00:00,1,,,10.00,358,5,1,30,E13,bet,25,,10.00,1,2,1,1,0kihcn1h,,,,,0
359,vrng7xrj,,1,22,21,Outro,Results,2021-04-05 19:58:20.388667+00:00,1,,,0.00,359,1,4,59,E12,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
360,y0jx6apx,,1,22,21,Outro,Results,2021-04-05 19:58:20.412366+00:00,1,,,10.00,360,5,2,33,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
361,5wqqaf8l,,1,22,21,Outro,Results,2021-04-05 19:58:20.436101+00:00,1,,,10.00,361,4,0,72,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
362,qff890mq,,1,22,21,Outro,Results,2021-04-05 19:58:20.461624+00:00,1,,,0.00,362,1,4,74,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
363,58sj8z8b,,1,22,21,Outro,Results,2021-04-05 19:58:20.484842+00:00,1,,,10.00,363,5,4,100,E1,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
364,ivqwvb67,,1,22,21,Outro,Results,2021-04-05 19:58:20.509293+00:00,1,,,0.00,364,1,0,8,E3,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
365,yw6n5lt7,,1,22,21,Outro,Results,2021-04-05 19:58:20.533796+00:00,1,,,10.00,365,4,4,95,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
366,sdk7lqwg,,1,22,21,Outro,Results,2021-04-05 19:58:20.557939+00:00,1,,,10.00,366,3,3,44,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
367,kcns46vk,,1,22,21,Outro,Results,2021-04-05 19:58:20.583530+00:00,1,,,0.00,367,0,4,20,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
368,l1vfieg2,,1,22,21,Outro,Results,2021-04-05 19:58:20.607421+00:00,1,,,0.00,368,1,2,5,E12,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
369,r6ylcjgk,,1,22,21,Outro,Results,2021-04-05 19:58:20.631881+00:00,1,,,0.00,369,5,3,37,E2,lottery,50,78,0.00,1,2,1,1,0kihcn1h,,,,,0
370,wskq85ac,,1,22,21,Outro,Results,2021-04-05 19:58:20.656954+00:00,1,,,10.00,370,0,3,50,E12,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
371,bcrtzqql,,1,22,21,Outro,Results,2021-04-05 19:58:20.685107+00:00,1,,,10.00,371,0,3,90,E3,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
372,1nfq4itn,,1,22,21,Outro,Results,2021-04-05 19:58:20.710703+00:00,1,,,10.00,372,4,4,0,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
373,0yusnxga,,1,22,21,Outro,Results,2021-04-05 19:58:20.735633+00:00,1,,,10.00,373,3,5,9,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
374,7se66yy6,,1,22,21,Outro,Results,2021-04-05 19:58:20.760888+00:00,1,,,10.00,374,3,0,61,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
375,kffqeaug,,1,22,21,Outro,Results,2021-04-05 19:58:20.785320+00:00,1,,,0.00,375,2,5,95,E2,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
376,qplfydwo,,1,22,21,Outro,Results,2021-04-05 19:58:20.990214+00:00,1,,,10.00,376,2,3,73,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
377,i44nqu0d,,1,22,21,Outro,Results,2021-04-05 19:58:21.020593+00:00,1,,,10.00,377,5,4,15,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
378,nc2bwcju,,1,22,21,Outro,Results,2021-04-05 19:58:21.048866+00:00,1,,,10.00,378,0,3,31,E1,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
379,otb9bloc,,1,22,21,Outro,Results,2021-04-05 19:58:21.074597+00:00,1,,,10.00,379,4,3,22,E1,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
380,jvx7q917,,1,22,21,Outro,Results,2021-04-05 19:58:21.100435+00:00,1,,,0.00,380,5,4,80,E1,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
381,7ds7ydu1,,1,22,21,Outro,Results,2021-04-05 19:58:21.124974+00:00,1,,,10.00,381,1,5,57,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
382,ajc498u3,,1,22,21,Outro,Results,2021-04-05 19:58:21.149354+00:00,1,,,10.00,382,3,2,20,E12,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
383,xyap75ao,,1,22,21,Outro,Results,2021-04-05 19:58:21.174238+00:00,1,,,10.00,383,5,3,44,E3,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
384,79g4czt5,,1,22,21,Outro,Results,2021-04-05 19:58:21.198483+00:00,1,,,10.00,384,3,0,62,E1,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
385,cjbtzzgm,,1,22,21,Outro,Results,2021-04-05 19:58:21.223882+00:00,1,,,10.00,385,3,3,34,E3,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
386,q480vy3s,,1,22,21,Outro,Results,2021-04-05 19:58:21.247521+00:00,1,,,10.00,386,2,0,73,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
387,b5qyfiba,,1,22,21,Outro,Results,2021-04-05 19:58:21.272163+00:00,1,,,10.00,387,1,1,29,E2,lottery,92,28,10.00,1,2,1,1,0kihcn1h,,,,,0
388,xrybdtq9,,1,22,21,Outro,Results,2021-04-05 19:58:21.295919+00:00,1,,,10.00,388,0,2,83,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
389,1vkfw21w,,1,22,21,Outro,Results,2021-04-05 19:58:21.320138+00:00,1,,,10.00,389,5,1,34,E12,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
390,pvjkx229,,1,22,21,Outro,Results,2021-04-05 19:58:21.343837+00:00,1,,,10.00,390,3,2,18,E12,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
391,ffg7rao0,,1,22,21,Outro,Results,2021-04-05 19:58:21.367863+00:00,1,,,0.00,391,3,5,68,E1,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
392,jhkqh5d8,,1,22,21,Outro,Results,2021-04-05 19:58:21.391436+00:00,1,,,10.00,392,3,5,46,E3,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
393,oiftyypy,,1,22,21,Outro,Results,2021-04-05 19:58:21.416410+00:00,1,,,0.00,393,2,5,15,E3,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
394,7tkzifhs,,1,22,21,Outro,Results,2021-04-05 19:58:21.440928+00:00,1,,,0.00,394,2,5,17,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
395,mewbkqbp,,1,22,21,Outro,Results,2021-04-05 19:58:21.465864+00:00,1,,,10.00,395,0,2,29,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
396,0l88tegu,,1,22,21,Outro,Results,2021-04-05 19:58:21.490755+00:00,1,,,10.00,396,1,1,72,E12,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
397,kkfekoc0,,1,22,21,Outro,Results,2021-04-05 19:58:21.514735+00:00,1,,,0.00,397,3,4,77,E13,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
398,bxbb2z5q,,1,22,21,Outro,Results,2021-04-05 19:58:21.539689+00:00,1,,,10.00,398,3,1,60,E2,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
399,8la5u8b6,,1,22,21,Outro,Results,2021-04-05 19:58:21.563429+00:00,1,,,0.00,399,2,1,55,E23,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
400,1e6mvf8j,,1,22,21,Outro,Results,2021-04-05 19:58:21.587891+00:00,1,,,10.00,400,5,5,65,E1,,,,0.00,1,2,1,1,0kihcn1h,,,,,0
1,h08ze7ox,,1,22,21,Outro,Results,2021-04-05 19:58:11.014485+00:00,1,,,0.00,1,1,4,64,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
2,brhitvig,,1,22,21,Outro,Results,2021-04-05 19:58:11.068359+00:00,1,,,0.00,2,5,5,47,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
3,thqpfjil,,1,22,21,Outro,Results,2021-04-05 19:58:11.094195+00:00,1,,,10.00,3,4,4,47,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
4,t5i8zz75,,1,22,21,Outro,Results,2021-04-05 19:58:11.119643+00:00,1,,,10.00,4,5,5,8,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
5,i5l5kll2,,1,22,21,Outro,Results,2021-04-05 19:58:11.143414+00:00,1,,,0.00,5,1,1,48,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
6,kazmpuan,,1,22,21,Outro,Results,2021-04-05 19:58:11.167724+00:00,1,,,10.00,6,4,4,76,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
7,jpbx9u9y,,1,22,21,Outro,Results,2021-04-05 19:58:11.191943+00:00,1,,,0.00,7,0,0,36,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
8,af93jvlz,,1,22,21,Outro,Results,2021-04-05 19:58:11.218996+00:00,1,,,10.00,8,2,2,68,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
9,mlzj3smn,,1,22,21,Outro,Results,2021-04-05 19:58:11.242138+00:00,1,,,10.00,9,4,4,86,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
10,krvbilrz,,1,22,21,Outro,Results,2021-04-05 19:58:11.266795+00:00,1,,,0.00,10,3,5,100,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
11,prpilzbe,,1,22,21,Outro,Results,2021-04-05 19:58:11.289944+00:00,1,,,10.00,11,1,5,16,E12,bet,14,,10.00,1,3,1,1,0kihcn1h,,,,,0
12,66fcypyi,,1,22,21,Outro,Results,2021-04-05 19:58:11.314539+00:00,1,,,0.00,12,4,2,65,E23,lottery,66,94,0.00,1,3,1,1,0kihcn1h,,,,,0
13,mt2zhjut,,1,22,21,Outro,Results,2021-04-05 19:58:11.391271+00:00,1,,,0.00,13,2,3,24,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
14,sf3u2ovr,,1,22,21,Outro,Results,2021-04-05 19:58:11.414185+00:00,1,,,0.00,14,2,0,27,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
15,k81c0pz3,,1,22,21,Outro,Results,2021-04-05 19:58:11.438321+00:00,1,,,0.00,15,5,2,61,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
16,2a5tyc2v,,1,22,21,Outro,Results,2021-04-05 19:58:11.460931+00:00,1,,,10.00,16,0,4,50,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
17,0w7fxwvp,,1,22,21,Outro,Results,2021-04-05 19:58:11.483954+00:00,1,,,10.00,17,1,1,16,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
18,pdiwzp8o,,1,22,21,Outro,Results,2021-04-05 19:58:11.506406+00:00,1,,,10.00,18,4,3,81,E12,bet,70,,10.00,1,3,1,1,0kihcn1h,,,,,0
19,fea4erj3,,1,22,21,Outro,Results,2021-04-05 19:58:11.528849+00:00,1,,,0.00,19,4,1,74,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
20,z0kf1wov,,1,22,21,Outro,Results,2021-04-05 19:58:11.551132+00:00,1,,,10.00,20,1,4,11,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
21,29zorgu1,,1,22,21,Outro,Results,2021-04-05 19:58:11.574001+00:00,1,,,0.00,21,4,2,43,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
22,huy3olr5,,1,22,21,Outro,Results,2021-04-05 19:58:11.597750+00:00,1,,,10.00,22,1,5,81,E13,lottery,87,43,10.00,1,3,1,1,0kihcn1h,,,,,0
23,xzakq199,,1,22,21,Outro,Results,2021-04-05 19:58:11.619890+00:00,1,,,10.00,23,2,5,9,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
24,b3hcdcbm,,1,22,21,Outro,Results,2021-04-05 19:58:11.643248+00:00,1,,,10.00,24,5,0,25,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
25,vti4c487,,1,22,21,Outro,Results,2021-04-05 19:58:11.665714+00:00,1,,,0.00,25,5,1,28,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
26,57vc3log,,1,22,21,Outro,Results,2021-04-05 19:58:11.688882+00:00,1,,,0.00,26,0,3,73,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
27,0kl4nog7,,1,22,21,Outro,Results,2021-04-05 19:58:11.711319+00:00,1,,,10.00,27,4,1,56,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
28,tf3x02jg,,1,22,21,Outro,Results,2021-04-05 19:58:11.734083+00:00,1,,,10.00,28,4,2,1,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
29,487wgjum,,1,22,21,Outro,Results,2021-04-05 19:58:11.756412+00:00,1,,,10.00,29,2,2,42,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
30,egkzwwb7,,1,22,21,Outro,Results,2021-04-05 19:58:11.779432+00:00,1,,,10.00,30,2,1,96,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
31,hp0066y5,,1,22,21,Outro,Results,2021-04-05 19:58:11.801193+00:00,1,,,0.00,31,3,2,88,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
32,rzrine42,,1,22,21,Outro,Results,2021-04-05 19:58:11.824735+00:00,1,,,10.00,32,3,4,19,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
33,g9vcrz6k,,1,22,21,Outro,Results,2021-04-05 19:58:11.847645+00:00,1,,,10.00,33,2,4,19,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
34,1di75fzi,,1,22,21,Outro,Results,2021-04-05 19:58:11.870152+00:00,1,,,10.00,34,2,1,48,E2,lottery,95,6,10.00,1,3,1,1,0kihcn1h,,,,,0
35,bqrm3nek,,1,22,21,Outro,Results,2021-04-05 19:58:11.894118+00:00,1,,,10.00,35,3,2,51,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
36,ut9j4zy0,,1,22,21,Outro,Results,2021-04-05 19:58:11.915934+00:00,1,,,10.00,36,1,5,1,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
37,ae35774r,,1,22,21,Outro,Results,2021-04-05 19:58:11.938096+00:00,1,,,10.00,37,5,1,38,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
38,fmj6a90v,,1,22,21,Outro,Results,2021-04-05 19:58:11.960469+00:00,1,,,0.00,38,2,1,16,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
39,dibl7fa4,,1,22,21,Outro,Results,2021-04-05 19:58:11.983194+00:00,1,,,10.00,39,2,5,62,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
40,7tzfj99x,,1,22,21,Outro,Results,2021-04-05 19:58:12.006722+00:00,1,,,10.00,40,3,2,17,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
41,6fhwm3td,,1,22,21,Outro,Results,2021-04-05 19:58:12.028923+00:00,1,,,10.00,41,5,0,35,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
42,iabxc8n7,,1,22,21,Outro,Results,2021-04-05 19:58:12.050871+00:00,1,,,0.00,42,0,2,91,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
43,p7nm9em7,,1,22,21,Outro,Results,2021-04-05 19:58:12.072955+00:00,1,,,0.00,43,4,0,22,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
44,1i5zis7m,,1,22,21,Outro,Results,2021-04-05 19:58:12.095584+00:00,1,,,10.00,44,3,4,85,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
45,w6514gpm,,1,22,21,Outro,Results,2021-04-05 19:58:12.117786+00:00,1,,,0.00,45,0,2,28,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
46,web5hdo4,,1,22,21,Outro,Results,2021-04-05 19:58:12.140828+00:00,1,,,0.00,46,3,3,39,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
47,ebt4kr0w,,1,22,21,Outro,Results,2021-04-05 19:58:12.163169+00:00,1,,,0.00,47,5,4,45,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
48,d19lg6ef,,1,22,21,Outro,Results,2021-04-05 19:58:12.186227+00:00,1,,,10.00,48,0,4,39,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
49,bjiwef4j,,1,22,21,Outro,Results,2021-04-05 19:58:12.208964+00:00,1,,,0.00,49,2,2,94,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
50,ok7undju,,1,22,21,Outro,Results,2021-04-05 19:58:12.231606+00:00,1,,,10.00,50,4,4,30,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
51,pjygcafc,,1,22,21,Outro,Results,2021-04-05 19:58:12.254097+00:00,1,,,0.00,51,3,5,29,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
52,mh6y037k,,1,22,21,Outro,Results,2021-04-05 19:58:12.278674+00:00,1,,,0.00,52,2,1,82,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
53,urcrkj2m,,1,22,21,Outro,Results,2021-04-05 19:58:12.301266+00:00,1,,,10.00,53,5,1,73,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
54,gb74pe8h,,1,22,21,Outro,Results,2021-04-05 19:58:12.323911+00:00,1,,,10.00,54,0,0,76,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
55,9wurd4pb,,1,22,21,Outro,Results,2021-04-05 19:58:12.346705+00:00,1,,,0.00,55,0,0,55,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
56,lz0klcba,,1,22,21,Outro,Results,2021-04-05 19:58:12.368950+00:00,1,,,10.00,56,2,4,100,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
57,qjmqs16w,,1,22,21,Outro,Results,2021-04-05 19:58:12.392449+00:00,1,,,10.00,57,2,4,80,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
58,9xv8xalq,,1,22,21,Outro,Results,2021-04-05 19:58:12.417498+00:00,1,,,10.00,58,4,3,34,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
59,ctxfugk9,,1,22,21,Outro,Results,2021-04-05 19:58:12.442194+00:00,1,,,10.00,59,3,4,47,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
60,tbeg4yre,,1,22,21,Outro,Results,2021-04-05 19:58:12.465565+00:00,1,,,10.00,60,4,4,96,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
61,0a9vb7sw,,1,22,21,Outro,Results,2021-04-05 19:58:12.488712+00:00,1,,,10.00,61,3,3,0,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
62,kyrw96ym,,1,22,21,Outro,Results,2021-04-05 19:58:12.554439+00:00,1,,,10.00,62,5,1,79,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
63,213wj6m2,,1,22,21,Outro,Results,2021-04-05 19:58:12.577017+00:00,1,,,0.00,63,2,5,48,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
64,pii3t75g,,1,22,21,Outro,Results,2021-04-05 19:58:12.599480+00:00,1,,,10.00,64,2,1,16,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
65,13jbscv4,,1,22,21,Outro,Results,2021-04-05 19:58:12.622545+00:00,1,,,0.00,65,1,2,95,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
66,7k7witri,,1,22,21,Outro,Results,2021-04-05 19:58:12.647098+00:00,1,,,0.00,66,1,2,19,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
67,5m61r3pv,,1,22,21,Outro,Results,2021-04-05 19:58:12.669987+00:00,1,,,0.00,67,0,1,69,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
68,mpnynwvb,,1,22,21,Outro,Results,2021-04-05 19:58:12.695059+00:00,1,,,0.00,68,4,3,56,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
69,upikhpgv,,1,22,21,Outro,Results,2021-04-05 19:58:12.717946+00:00,1,,,10.00,69,3,2,61,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
70,7vmai1es,,1,22,21,Outro,Results,2021-04-05 19:58:12.741838+00:00,1,,,10.00,70,4,5,0,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
71,dy99fuiy,,1,22,21,Outro,Results,2021-04-05 19:58:12.764897+00:00,1,,,10.00,71,5,1,54,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
72,csx04k1n,,1,22,21,Outro,Results,2021-04-05 19:58:12.787336+00:00,1,,,0.00,72,4,1,97,E3,bet,38,,0.00,1,3,1,1,0kihcn1h,,,,,0
73,4iqhdgbs,,1,22,21,Outro,Results,2021-04-05 19:58:12.810753+00:00,1,,,0.00,73,1,4,63,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
74,j6g4vbuc,,1,22,21,Outro,Results,2021-04-05 19:58:12.832876+00:00,1,,,10.00,74,1,4,57,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
75,j3whsbot,,1,22,21,Outro,Results,2021-04-05 19:58:12.856680+00:00,1,,,10.00,75,2,3,9,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
76,er75v1o6,,1,22,21,Outro,Results,2021-04-05 19:58:12.879071+00:00,1,,,0.00,76,2,0,57,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
77,vshu83jt,,1,22,21,Outro,Results,2021-04-05 19:58:12.901665+00:00,1,,,10.00,77,3,5,38,E12,bet,24,,10.00,1,3,1,1,0kihcn1h,,,,,0
78,k0qlkxy1,,1,22,21,Outro,Results,2021-04-05 19:58:12.924367+00:00,1,,,10.00,78,5,2,23,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
79,3zk14vh9,,1,22,21,Outro,Results,2021-04-05 19:58:12.947824+00:00,1,,,0.00,79,0,1,44,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
80,r0ghsgk9,,1,22,21,Outro,Results,2021-04-05 19:58:12.970271+00:00,1,,,10.00,80,4,5,67,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
81,2phi26k3,,1,22,21,Outro,Results,2021-04-05 19:58:12.993058+00:00,1,,,10.00,81,5,4,43,E1,bet,24,,10.00,1,3,1,1,0kihcn1h,,,,,0
82,m1s2m9ky,,1,22,21,Outro,Results,2021-04-05 19:58:13.015319+00:00,1,,,0.00,82,3,2,44,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
83,q3g2xok9,,1,22,21,Outro,Results,2021-04-05 19:58:13.037331+00:00,1,,,0.00,83,4,5,63,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
84,fkq7qbn5,,1,22,21,Outro,Results,2021-04-05 19:58:13.061236+00:00,1,,,0.00,84,3,4,71,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
85,efmv9zat,,1,22,21,Outro,Results,2021-04-05 19:58:13.083948+00:00,1,,,0.00,85,0,3,23,E3,bet,11,,0.00,1,3,1,1,0kihcn1h,,,,,0
86,ufkzq8ux,,1,22,21,Outro,Results,2021-04-05 19:58:13.107922+00:00,1,,,10.00,86,1,3,90,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
87,ur7i8l1g,,1,22,21,Outro,Results,2021-04-05 19:58:13.130963+00:00,1,,,10.00,87,0,4,95,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
88,mreqmhba,,1,22,21,Outro,Results,2021-04-05 19:58:13.154618+00:00,1,,,0.00,88,2,4,69,E23,bet,23,,0.00,1,3,1,1,0kihcn1h,,,,,0
89,o4lol3lp,,1,22,21,Outro,Results,2021-04-05 19:58:13.177414+00:00,1,,,10.00,89,5,3,6,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
90,ctyo9mxy,,1,22,21,Outro,Results,2021-04-05 19:58:13.200182+00:00,1,,,10.00,90,0,0,28,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
91,9nyh1jif,,1,22,21,Outro,Results,2021-04-05 19:58:13.222807+00:00,1,,,0.00,91,4,2,41,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
92,htd922yh,,1,22,21,Outro,Results,2021-04-05 19:58:13.245960+00:00,1,,,0.00,92,4,0,20,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
93,9oayzx1n,,1,22,21,Outro,Results,2021-04-05 19:58:13.268693+00:00,1,,,10.00,93,4,3,100,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
94,2tosylg7,,1,22,21,Outro,Results,2021-04-05 19:58:13.291750+00:00,1,,,10.00,94,4,5,43,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
95,hj5ndwzt,,1,22,21,Outro,Results,2021-04-05 19:58:13.314716+00:00,1,,,10.00,95,4,1,97,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
96,s93xmcb6,,1,22,21,Outro,Results,2021-04-05 19:58:13.338593+00:00,1,,,0.00,96,5,1,40,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
97,5c4k7wkq,,1,22,21,Outro,Results,2021-04-05 19:58:13.362415+00:00,1,,,10.00,97,2,0,0,E2,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
98,3m2v7551,,1,22,21,Outro,Results,2021-04-05 19:58:13.386331+00:00,1,,,10.00,98,2,2,44,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
99,klrujp5k,,1,22,21,Outro,Results,2021-04-05 19:58:13.409716+00:00,1,,,0.00,99,3,5,22,E13,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
100,y52wjawu,,1,22,21,Outro,Results,2021-04-05 19:58:13.431882+00:00,1,,,10.00,100,5,1,100,E1,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
101,vpfcoe2o,,1,22,21,Outro,Results,2021-04-05 19:58:13.454686+00:00,1,,,10.00,101,4,3,100,E23,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
102,aym4zjp5,,1,22,21,Outro,Results,2021-04-05 19:58:13.477733+00:00,1,,,10.00,102,5,0,8,E3,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
103,4mn71ymt,,1,22,21,Outro,Results,2021-04-05 19:58:13.499765+00:00,1,,,0.00,103,1,2,40,E12,,,,0.00,1,3,1,1,0kihcn1h,,,,,0
